[0-4, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[5-9, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[10-14, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[15-19, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[20-24, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[25-29, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[30-34, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[35-39, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[40-44, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[45-49, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[50-54, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[55-59, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[60-64, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[65-69, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[70-74, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[75+, Aging, None, S, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[0-4, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[5-9, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[10-14, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[15-19, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[20-24, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[25-29, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[30-34, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[35-39, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[40-44, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[45-49, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[50-54, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[55-59, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[60-64, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[65-69, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[70-74, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[75+, Aging, S, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link]
[0-4, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[5-9, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[10-14, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[15-19, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[20-24, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[25-29, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[30-34, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[35-39, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[40-44, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[45-49, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[50-54, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[55-59, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[60-64, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[65-69, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[70-74, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[75+, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[0-4, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[5-9, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[10-14, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[15-19, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[20-24, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[25-29, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[30-34, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[35-39, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[40-44, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[45-49, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[50-54, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[55-59, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[60-64, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[65-69, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[70-74, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[75+, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[25-29, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[30-34, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[35-39, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[40-44, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[45-49, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[50-54, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[55-59, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[60-64, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[65-69, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[70-74, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[75+, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, mild, not-isolated]
[0-4, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[5-9, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[10-14, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[25-29, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[30-34, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[35-39, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[40-44, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[45-49, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[50-54, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[55-59, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[60-64, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[65-69, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[70-74, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[75+, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[0-4, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[5-9, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[10-14, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[25-29, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[30-34, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[35-39, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[40-44, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[45-49, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[50-54, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[55-59, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[60-64, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[65-69, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[70-74, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[75+, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, link, not-isolated, severe]
[0-4, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[5-9, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[10-14, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[15-19, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[20-24, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[25-29, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[30-34, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[35-39, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[40-44, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[45-49, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[50-54, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[55-59, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[60-64, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[65-69, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[70-74, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[75+, Aging, E, E+I, E+I+Isolation, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[0-4, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[5-9, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[10-14, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[15-19, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[20-24, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[25-29, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[30-34, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[35-39, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[40-44, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[45-49, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[50-54, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[55-59, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[60-64, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[65-69, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[70-74, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[75+, Aging, E, E+I, E+I+Isolation, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link]
[0-4, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[5-9, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[10-14, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[25-29, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[30-34, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[35-39, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[40-44, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[45-49, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[50-54, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[55-59, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[60-64, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[65-69, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[70-74, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[75+, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[0-4, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[5-9, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[10-14, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[25-29, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[30-34, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[35-39, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[40-44, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[45-49, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[50-54, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[55-59, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[60-64, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[65-69, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[70-74, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[75+, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, presym]
[0-4, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[5-9, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[10-14, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[25-29, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[30-34, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[35-39, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[40-44, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[45-49, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[50-54, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[55-59, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[60-64, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[65-69, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[70-74, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[75+, Aging, E+I, E+I+Isolation, I, Isolation, None, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[0-4, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[5-9, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[10-14, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[15-19, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
[20-24, Aging, E+I, E+I+Isolation, I, Isolation, Some, Tuite-Covid-Model, Tuite-Covid-Model-Stratified, comorbidity, isolated, link, mild]
